sample_id,smell_type,annotator_id,label
1070,blocking_view,A5,0
1070,nested_view,A6,0
1070,mutable_view,A6,0
1070,blocking_view,A6,0
1071,nested_view,A1,1
1071,mutable_view,A1,1
1071,blocking_view,A1,0
1071,nested_view,A2,1
1071,mutable_view,A2,1
1071,blocking_view,A2,0
1071,nested_view,A3,1
1071,mutable_view,A3,1
1071,blocking_view,A3,0
1071,nested_view,A4,1
1071,mutable_view,A4,1
1071,blocking_view,A4,0
1071,nested_view,A5,0
1071,mutable_view,A5,1
1071,blocking_view,A5,0
1071,nested_view,A6,0
1071,mutable_view,A6,0
1071,blocking_view,A6,0
1072,nested_view,A1,1
1072,mutable_view,A1,1
1072,blocking_view,A1,0
1072,nested_view,A2,1
1072,mutable_view,A2,1
1072,blocking_view,A2,0
1072,nested_view,A3,1
1072,mutable_view,A3,1
1072,blocking_view,A3,0
1072,nested_view,A4,1
1072,mutable_view,A4,1
1072,blocking_view,A4,0
1072,nested_view,A5,1
1072,mutable_view,A5,1
1072,blocking_view,A5,0
1072,nested_view,A6,0
1072,mutable_view,A6,0
1072,blocking_view,A6,0
1073,nested_view,A1,1
1073,mutable_view,A1,1
1073,blocking_view,A1,0
1073,nested_view,A2,1
1073,mutable_view,A2,1
1073,blocking_view,A2,0
1073,nested_view,A3,1
1073,mutable_view,A3,1
1073,blocking_view,A3,0
1073,nested_view,A4,1
1073,mutable_view,A4,1
1073,blocking_view,A4,0
1073,nested_view,A5,1
1073,mutable_view,A5,0
1073,blocking_view,A5,0
1073,nested_view,A6,0
1073,mutable_view,A6,0
1073,blocking_view,A6,0
1074,nested_view,A1,1
1074,mutable_view,A1,1
1074,blocking_view,A1,0
1074,nested_view,A2,1
1074,mutable_view,A2,1
1074,blocking_view,A2,0
1074,nested_view,A3,1
1074,mutable_view,A3,1
1074,blocking_view,A3,0
1074,nested_view,A4,1
1074,mutable_view,A4,1
1074,blocking_view,A4,0
1074,nested_view,A5,1
1074,mutable_view,A5,1
1074,blocking_view,A5,0
1074,nested_view,A6,0
1074,mutable_view,A6,0
1074,blocking_view,A6,0
1075,nested_view,A1,1
1075,mutable_view,A1,1
1075,blocking_view,A1,0
1075,nested_view,A2,1
1075,mutable_view,A2,1
1075,blocking_view,A2,0
1075,nested_view,A3,1
1075,mutable_view,A3,1
1075,blocking_view,A3,0
1075,nested_view,A4,1
1075,mutable_view,A4,1
1075,blocking_view,A4,0
1075,nested_view,A5,1
1075,mutable_view,A5,1
1075,blocking_view,A5,0
1075,nested_view,A6,0
1075,mutable_view,A6,0
1075,blocking_view,A6,0
1076,nested_view,A1,1
1076,mutable_view,A1,1
1076,blocking_view,A1,0
1076,nested_view,A2,1
1076,mutable_view,A2,1
1076,blocking_view,A2,0
1076,nested_view,A3,1
1076,mutable_view,A3,1
1076,blocking_view,A3,0
1076,nested_view,A4,1
1076,mutable_view,A4,1
1076,blocking_view,A4,0
1076,nested_view,A5,1
1076,mutable_view,A5,1
1076,blocking_view,A5,0
1076,nested_view,A6,0
1076,mutable_view,A6,0
1076,blocking_view,A6,0
1077,nested_view,A1,1
1077,mutable_view,A1,1
1077,blocking_view,A1,0
1077,nested_view,A2,1
1077,mutable_view,A2,1
1077,blocking_view,A2,0
1077,nested_view,A3,1
1077,mutable_view,A3,1
1077,blocking_view,A3,0
1077,nested_view,A4,1
1077,mutable_view,A4,1
1077,blocking_view,A4,0
1077,nested_view,A5,1
1077,mutable_view,A5,1
1077,blocking_view,A5,0
1077,nested_view,A6,0
1077,mutable_view,A6,0
1077,blocking_view,A6,0
1078,nested_view,A1,1
1078,mutable_view,A1,1
1078,blocking_view,A1,0
1078,nested_view,A2,1
1078,mutable_view,A2,1
1078,blocking_view,A2,0
1078,nested_view,A3,1
1078,mutable_view,A3,1
1078,blocking_view,A3,0
1078,nested_view,A4,1
1078,mutable_view,A4,1
1078,blocking_view,A4,0
1078,nested_view,A5,1
1078,mutable_view,A5,1
1078,blocking_view,A5,0
1078,nested_view,A6,0
1078,mutable_view,A6,0
1078,blocking_view,A6,0
1079,nested_view,A1,1
1079,mutable_view,A1,1
1079,blocking_view,A1,1
1079,nested_view,A2,1
1079,mutable_view,A2,1
1079,blocking_view,A2,1
1079,nested_view,A3,1
1079,mutable_view,A3,1
1079,blocking_view,A3,1
1079,nested_view,A4,1
1079,mutable_view,A4,1
1079,blocking_view,A4,0
1079,nested_view,A5,1
1079,mutable_view,A5,1
1079,blocking_view,A5,1
1079,nested_view,A6,0
1079,mutable_view,A6,0
1079,blocking_view,A6,0
1080,nested_view,A1,1
1080,mutable_view,A1,1
1080,blocking_view,A1,1
1080,nested_view,A2,1
1080,mutable_view,A2,1
1080,blocking_view,A2,1
1080,nested_view,A3,1
1080,mutable_view,A3,1
1080,blocking_view,A3,0
1080,nested_view,A4,1
1080,mutable_view,A4,1
1080,blocking_view,A4,0
1080,nested_view,A5,1
1080,mutable_view,A5,1
1080,blocking_view,A5,0
1080,nested_view,A6,0
1080,mutable_view,A6,0
1080,blocking_view,A6,0
1081,nested_view,A1,1
1081,mutable_view,A1,1
1081,blocking_view,A1,0
1081,nested_view,A2,1
1081,mutable_view,A2,1
1081,blocking_view,A2,0
1081,nested_view,A3,1
1081,mutable_view,A3,1
1081,blocking_view,A3,0
1081,nested_view,A4,1
1081,mutable_view,A4,1
1081,blocking_view,A4,0
1081,nested_view,A5,1
1081,mutable_view,A5,1
1081,blocking_view,A5,0
1081,nested_view,A6,0
1081,mutable_view,A6,0
1081,blocking_view,A6,0
1082,nested_view,A1,1
1082,mutable_view,A1,1
1082,blocking_view,A1,1
1082,nested_view,A2,1
1082,mutable_view,A2,1
1082,blocking_view,A2,1
1082,nested_view,A3,1
1082,mutable_view,A3,1
1082,blocking_view,A3,1
1082,nested_view,A4,1
1082,mutable_view,A4,1
1082,blocking_view,A4,0
1082,nested_view,A5,1
1082,mutable_view,A5,1
1082,blocking_view,A5,1
1082,nested_view,A6,1
1082,mutable_view,A6,1
1082,blocking_view,A6,1
1083,nested_view,A1,0
1083,mutable_view,A1,0
1083,blocking_view,A1,0
1083,nested_view,A2,0
1083,mutable_view,A2,0
1083,blocking_view,A2,0
1083,nested_view,A3,0
1083,mutable_view,A3,0
1083,blocking_view,A3,0
1083,nested_view,A4,0
1083,mutable_view,A4,0
1083,blocking_view,A4,0
1083,nested_view,A5,0
1083,mutable_view,A5,0
1083,blocking_view,A5,0
1083,nested_view,A6,0
1083,mutable_view,A6,1
1083,blocking_view,A6,1
1084,nested_view,A1,1
1084,mutable_view,A1,1
1084,blocking_view,A1,1
1084,nested_view,A2,1
1084,mutable_view,A2,1
1084,blocking_view,A2,1
1084,nested_view,A3,1
1084,mutable_view,A3,1
1084,blocking_view,A3,1
1084,nested_view,A4,1
1084,mutable_view,A4,1
1084,blocking_view,A4,0
1084,nested_view,A5,1
1084,mutable_view,A5,0
1084,blocking_view,A5,1
1084,nested_view,A6,1
1084,mutable_view,A6,1
1084,blocking_view,A6,1
1085,nested_view,A1,1
1085,mutable_view,A1,1
1085,blocking_view,A1,1
1085,nested_view,A2,1
1085,mutable_view,A2,1
1085,blocking_view,A2,1
1085,nested_view,A3,1
1085,mutable_view,A3,1
1085,blocking_view,A3,0
1085,nested_view,A4,1
1085,mutable_view,A4,1
1085,blocking_view,A4,0
1085,nested_view,A5,1
1085,mutable_view,A5,1
1085,blocking_view,A5,0
1085,nested_view,A6,0
1085,mutable_view,A6,0
1085,blocking_view,A6,0
1086,nested_view,A1,1
1086,mutable_view,A1,1
1086,blocking_view,A1,1
1086,nested_view,A2,1
1086,mutable_view,A2,1
1086,blocking_view,A2,1
1086,nested_view,A3,1
1086,mutable_view,A3,1
1086,blocking_view,A3,1
1086,nested_view,A4,1
1086,mutable_view,A4,1
1086,blocking_view,A4,0
1086,nested_view,A5,1
1086,mutable_view,A5,1
1086,blocking_view,A5,1
1086,nested_view,A6,0
1086,mutable_view,A6,1
1086,blocking_view,A6,1
1087,nested_view,A1,1
1087,mutable_view,A1,1
1087,blocking_view,A1,1
1087,nested_view,A2,1
1087,mutable_view,A2,1
1087,blocking_view,A2,1
1087,nested_view,A3,1
1087,mutable_view,A3,1
1087,blocking_view,A3,1
1087,nested_view,A4,1
1087,mutable_view,A4,1
1087,blocking_view,A4,0
1087,nested_view,A5,1
1087,mutable_view,A5,1
1087,blocking_view,A5,1
1087,nested_view,A6,0
1087,mutable_view,A6,0
1087,blocking_view,A6,0
1088,nested_view,A1,0
1088,mutable_view,A1,0
1088,blocking_view,A1,0
1088,nested_view,A2,0
1088,mutable_view,A2,0
1088,blocking_view,A2,0
1088,nested_view,A3,0
1088,mutable_view,A3,0
1088,blocking_view,A3,0
1088,nested_view,A4,0
1088,mutable_view,A4,0
1088,blocking_view,A4,0
1088,nested_view,A5,0
1088,mutable_view,A5,0
1088,blocking_view,A5,0
1088,nested_view,A6,0
1088,mutable_view,A6,0
1088,blocking_view,A6,0
1089,nested_view,A1,0
1089,mutable_view,A1,0
1089,blocking_view,A1,0
1089,nested_view,A2,0
1089,mutable_view,A2,0
1089,blocking_view,A2,0
1089,nested_view,A3,0
1089,mutable_view,A3,0
1089,blocking_view,A3,0
1089,nested_view,A4,0
1089,mutable_view,A4,0
1089,blocking_view,A4,0
1089,nested_view,A5,0
1089,mutable_view,A5,0
1089,blocking_view,A5,0
1089,nested_view,A6,0
1089,mutable_view,A6,0
1089,blocking_view,A6,0
1090,nested_view,A1,0
1090,mutable_view,A1,0
1090,blocking_view,A1,0
1090,nested_view,A2,0
1090,mutable_view,A2,0
1090,blocking_view,A2,0
1090,nested_view,A3,0
1090,mutable_view,A3,0
1090,blocking_view,A3,0
1090,nested_view,A4,0
1090,mutable_view,A4,0
1090,blocking_view,A4,0
1090,nested_view,A5,0
1090,mutable_view,A5,0
1090,blocking_view,A5,0
1090,nested_view,A6,0
1090,mutable_view,A6,0
1090,blocking_view,A6,0
1091,nested_view,A1,0
1091,mutable_view,A1,0
1091,blocking_view,A1,0
1091,nested_view,A2,0
1091,mutable_view,A2,0
1091,blocking_view,A2,0
1091,nested_view,A3,0
1091,mutable_view,A3,0
1091,blocking_view,A3,0
1091,nested_view,A4,0
1091,mutable_view,A4,0
1091,blocking_view,A4,0
1091,nested_view,A5,0
1091,mutable_view,A5,0
1091,blocking_view,A5,0
1091,nested_view,A6,0
1091,mutable_view,A6,0
1091,blocking_view,A6,0
1092,nested_view,A1,0
1092,mutable_view,A1,0
1092,blocking_view,A1,0
1092,nested_view,A2,0
1092,mutable_view,A2,0
1092,blocking_view,A2,0
1092,nested_view,A3,0
1092,mutable_view,A3,0
1092,blocking_view,A3,0
1092,nested_view,A4,0
1092,mutable_view,A4,0
1092,blocking_view,A4,0
1092,nested_view,A5,0
1092,mutable_view,A5,0
1092,blocking_view,A5,0
1092,nested_view,A6,0
1092,mutable_view,A6,0
1092,blocking_view,A6,0
1093,nested_view,A1,0
1093,mutable_view,A1,0
1093,blocking_view,A1,0
1093,nested_view,A2,0
1093,mutable_view,A2,0
1093,blocking_view,A2,0
1093,nested_view,A3,0
1093,mutable_view,A3,0
1093,blocking_view,A3,0
1093,nested_view,A4,0
1093,mutable_view,A4,0
1093,blocking_view,A4,0
1093,nested_view,A5,0
1093,mutable_view,A5,0
1093,blocking_view,A5,0
1093,nested_view,A6,0
1093,mutable_view,A6,0
1093,blocking_view,A6,0
1094,nested_view,A1,0
1094,mutable_view,A1,0
1094,blocking_view,A1,0
1094,nested_view,A2,0
1094,mutable_view,A2,0
1094,blocking_view,A2,0
1094,nested_view,A3,0
1094,mutable_view,A3,0
1094,blocking_view,A3,0
1094,nested_view,A4,0
1094,mutable_view,A4,0
1094,blocking_view,A4,0
1094,nested_view,A5,1
1094,mutable_view,A5,0
1094,blocking_view,A5,0
1094,nested_view,A6,0
1094,mutable_view,A6,0
1094,blocking_view,A6,0
1095,nested_view,A1,0
1095,mutable_view,A1,0
1095,blocking_view,A1,0
1095,nested_view,A2,0
1095,mutable_view,A2,0
1095,blocking_view,A2,0
1095,nested_view,A3,0
1095,mutable_view,A3,0
1095,blocking_view,A3,0
1095,nested_view,A4,0
1095,mutable_view,A4,0
1095,blocking_view,A4,0
1095,nested_view,A5,0
1095,mutable_view,A5,0
1095,blocking_view,A5,0
1095,nested_view,A6,0
1095,mutable_view,A6,0
1095,blocking_view,A6,0
1096,nested_view,A1,0
1096,mutable_view,A1,0
1096,blocking_view,A1,0
1096,nested_view,A2,0
1096,mutable_view,A2,0
1096,blocking_view,A2,0
1096,nested_view,A3,0
1096,mutable_view,A3,0
1096,blocking_view,A3,0
1096,nested_view,A4,0
1096,mutable_view,A4,0
1096,blocking_view,A4,0
1096,nested_view,A5,0
1096,mutable_view,A5,0
1096,blocking_view,A5,1
1096,nested_view,A6,0
1096,mutable_view,A6,0
1096,blocking_view,A6,0
1097,nested_view,A1,1
1097,mutable_view,A1,1
1097,blocking_view,A1,0
1097,nested_view,A2,1
1097,mutable_view,A2,1
1097,blocking_view,A2,0
1097,nested_view,A3,1
1097,mutable_view,A3,1
1097,blocking_view,A3,0
1097,nested_view,A4,1
1097,mutable_view,A4,1
1097,blocking_view,A4,0
1097,nested_view,A5,1
1097,mutable_view,A5,0
1097,blocking_view,A5,0
1097,nested_view,A6,0
1097,mutable_view,A6,0
1097,blocking_view,A6,0
1098,nested_view,A1,1
1098,mutable_view,A1,1
1098,blocking_view,A1,0
1098,nested_view,A2,1
1098,mutable_view,A2,1
1098,blocking_view,A2,0
1098,nested_view,A3,1
1098,mutable_view,A3,1
1098,blocking_view,A3,0
1098,nested_view,A4,1
1098,mutable_view,A4,1
1098,blocking_view,A4,0
1098,nested_view,A5,1
1098,mutable_view,A5,0
1098,blocking_view,A5,0
1098,nested_view,A6,0
1098,mutable_view,A6,0
1098,blocking_view,A6,0
1099,nested_view,A1,1
1099,mutable_view,A1,1
1099,blocking_view,A1,0
1099,nested_view,A2,1
1099,mutable_view,A2,1
1099,blocking_view,A2,0
1099,nested_view,A3,1
1099,mutable_view,A3,1
1099,blocking_view,A3,0
1099,nested_view,A4,1
1099,mutable_view,A4,1
1099,blocking_view,A4,0
1099,nested_view,A5,1
1099,mutable_view,A5,1
1099,blocking_view,A5,0
1099,nested_view,A6,0
1099,mutable_view,A6,0
1099,blocking_view,A6,0
1100,nested_view,A1,1
1100,mutable_view,A1,1
1100,blocking_view,A1,0
1100,nested_view,A2,1
1100,mutable_view,A2,1
1100,blocking_view,A2,0
1100,nested_view,A3,1
1100,mutable_view,A3,1
1100,blocking_view,A3,0
1100,nested_view,A4,1
1100,mutable_view,A4,1
1100,blocking_view,A4,0
1100,nested_view,A5,1
1100,mutable_view,A5,1
1100,blocking_view,A5,0
1100,nested_view,A6,0
1100,mutable_view,A6,0
1100,blocking_view,A6,0
1101,nested_view,A1,1
1101,mutable_view,A1,1
1101,blocking_view,A1,0
1101,nested_view,A2,1
1101,mutable_view,A2,1
1101,blocking_view,A2,0
1101,nested_view,A3,1
1101,mutable_view,A3,1
1101,blocking_view,A3,0
1101,nested_view,A4,1
1101,mutable_view,A4,1
1101,blocking_view,A4,0
1101,nested_view,A5,1
1101,mutable_view,A5,1
1101,blocking_view,A5,0
1101,nested_view,A6,0
1101,mutable_view,A6,0
1101,blocking_view,A6,0
1102,nested_view,A1,1
1102,mutable_view,A1,1
1102,blocking_view,A1,0
1102,nested_view,A2,1
1102,mutable_view,A2,1
1102,blocking_view,A2,0
1102,nested_view,A3,1
1102,mutable_view,A3,1
1102,blocking_view,A3,0
1102,nested_view,A4,1
1102,mutable_view,A4,1
1102,blocking_view,A4,0
1102,nested_view,A5,1
1102,mutable_view,A5,1
1102,blocking_view,A5,0
1102,nested_view,A6,0
1102,mutable_view,A6,0
1102,blocking_view,A6,0
1103,nested_view,A1,1
1103,mutable_view,A1,1
1103,blocking_view,A1,0
1103,nested_view,A2,1
1103,mutable_view,A2,1
1103,blocking_view,A2,0
1103,nested_view,A3,1
1103,mutable_view,A3,1
1103,blocking_view,A3,0
1103,nested_view,A4,1
1103,mutable_view,A4,1
1103,blocking_view,A4,0
1103,nested_view,A5,1
1103,mutable_view,A5,0
1103,blocking_view,A5,0
1103,nested_view,A6,0
1103,mutable_view,A6,0
1103,blocking_view,A6,0
1104,nested_view,A1,1
1104,mutable_view,A1,1
1104,blocking_view,A1,0
1104,nested_view,A2,1
1104,mutable_view,A2,1
1104,blocking_view,A2,0
1104,nested_view,A3,1
1104,mutable_view,A3,1
1104,blocking_view,A3,0
1104,nested_view,A4,1
1104,mutable_view,A4,1
1104,blocking_view,A4,0
1104,nested_view,A5,1
1104,mutable_view,A5,1
1104,blocking_view,A5,0
1104,nested_view,A6,0
1104,mutable_view,A6,0
1104,blocking_view,A6,0
1105,nested_view,A1,1
1105,mutable_view,A1,1
1105,blocking_view,A1,0
1105,nested_view,A2,1
1105,mutable_view,A2,1
1105,blocking_view,A2,0
1105,nested_view,A3,1
1105,mutable_view,A3,1
1105,blocking_view,A3,0
1105,nested_view,A4,1
1105,mutable_view,A4,1
1105,blocking_view,A4,0
1105,nested_view,A5,1
1105,mutable_view,A5,1
1105,blocking_view,A5,0
1105,nested_view,A6,0
1105,mutable_view,A6,0
1105,blocking_view,A6,0
1106,nested_view,A1,1
1106,mutable_view,A1,1
1106,blocking_view,A1,0
1106,nested_view,A2,1
1106,mutable_view,A2,1
1106,blocking_view,A2,0
1106,nested_view,A3,1
1106,mutable_view,A3,1
1106,blocking_view,A3,0
1106,nested_view,A4,1
1106,mutable_view,A4,1
1106,blocking_view,A4,0
1106,nested_view,A5,1
1106,mutable_view,A5,1
1106,blocking_view,A5,0
1106,nested_view,A6,0
1106,mutable_view,A6,0
1106,blocking_view,A6,0
1107,nested_view,A1,1
1107,mutable_view,A1,1
1107,blocking_view,A1,0
1107,nested_view,A2,1
1107,mutable_view,A2,1
1107,blocking_view,A2,0
1107,nested_view,A3,1
1107,mutable_view,A3,1
1107,blocking_view,A3,0
1107,nested_view,A4,1
1107,mutable_view,A4,1
1107,blocking_view,A4,0
1107,nested_view,A5,1
1107,mutable_view,A5,0
1107,blocking_view,A5,0
1107,nested_view,A6,0
1107,mutable_view,A6,0
1107,blocking_view,A6,0
1108,nested_view,A1,1
1108,mutable_view,A1,1
1108,blocking_view,A1,0
1108,nested_view,A2,1
1108,mutable_view,A2,1
1108,blocking_view,A2,0
1108,nested_view,A3,1
1108,mutable_view,A3,1
1108,blocking_view,A3,0
1108,nested_view,A4,1
1108,mutable_view,A4,1
1108,blocking_view,A4,0
1108,nested_view,A5,1
1108,mutable_view,A5,1
1108,blocking_view,A5,0
1108,nested_view,A6,0
1108,mutable_view,A6,0
1108,blocking_view,A6,0
1109,nested_view,A1,1
1109,mutable_view,A1,1
1109,blocking_view,A1,0
1109,nested_view,A2,1
1109,mutable_view,A2,1
1109,blocking_view,A2,0
1109,nested_view,A3,1
1109,mutable_view,A3,1
1109,blocking_view,A3,0
1109,nested_view,A4,1
1109,mutable_view,A4,1
1109,blocking_view,A4,0
1109,nested_view,A5,1
1109,mutable_view,A5,1
1109,blocking_view,A5,0
1109,nested_view,A6,0
1109,mutable_view,A6,1
1109,blocking_view,A6,0
1110,nested_view,A1,0
1110,mutable_view,A1,0
1110,blocking_view,A1,0
1110,nested_view,A2,0
1110,mutable_view,A2,0
1110,blocking_view,A2,0
1110,nested_view,A3,0
1110,mutable_view,A3,0
1110,blocking_view,A3,0
1110,nested_view,A4,0
1110,mutable_view,A4,0
1110,blocking_view,A4,0
1110,nested_view,A5,0
1110,mutable_view,A5,0
1110,blocking_view,A5,1
1110,nested_view,A6,0
1110,mutable_view,A6,0
1110,blocking_view,A6,0
1111,nested_view,A1,1
1111,mutable_view,A1,1
1111,blocking_view,A1,0
1111,nested_view,A2,1
1111,mutable_view,A2,1
1111,blocking_view,A2,0
1111,nested_view,A3,1
1111,mutable_view,A3,1
1111,blocking_view,A3,0
1111,nested_view,A4,0
1111,mutable_view,A4,1
1111,blocking_view,A4,0
1111,nested_view,A5,1
1111,mutable_view,A5,1
1111,blocking_view,A5,0
1111,nested_view,A6,0
1111,mutable_view,A6,0
1111,blocking_view,A6,1
1112,nested_view,A1,0
1112,mutable_view,A1,0
1112,blocking_view,A1,0
1112,nested_view,A2,0
1112,mutable_view,A2,0
1112,blocking_view,A2,0
1112,nested_view,A3,0
1112,mutable_view,A3,0
1112,blocking_view,A3,0
1112,nested_view,A4,0
1112,mutable_view,A4,0
1112,blocking_view,A4,0
1112,nested_view,A5,0
1112,mutable_view,A5,0
1112,blocking_view,A5,0
1112,nested_view,A6,0
1112,mutable_view,A6,0
1112,blocking_view,A6,0
1113,nested_view,A1,0
1113,mutable_view,A1,0
1113,blocking_view,A1,0
1113,nested_view,A2,0
1113,mutable_view,A2,0
1113,blocking_view,A2,0
1113,nested_view,A3,0
1113,mutable_view,A3,0
1113,blocking_view,A3,0
1113,nested_view,A4,0
1113,mutable_view,A4,0
1113,blocking_view,A4,0
1113,nested_view,A5,0
1113,mutable_view,A5,0
1113,blocking_view,A5,0
1113,nested_view,A6,0
1113,mutable_view,A6,0
1113,blocking_view,A6,0
1114,nested_view,A1,1
1114,mutable_view,A1,1
1114,blocking_view,A1,0
1114,nested_view,A2,1
1114,mutable_view,A2,1
1114,blocking_view,A2,0
1114,nested_view,A3,1
1114,mutable_view,A3,1
1114,blocking_view,A3,0
1114,nested_view,A4,1
1114,mutable_view,A4,1
1114,blocking_view,A4,0
1114,nested_view,A5,1
1114,mutable_view,A5,1
1114,blocking_view,A5,0
1114,nested_view,A6,0
1114,mutable_view,A6,0
1114,blocking_view,A6,0
1115,nested_view,A1,1
1115,mutable_view,A1,1
1115,blocking_view,A1,0
1115,nested_view,A2,1
1115,mutable_view,A2,1
1115,blocking_view,A2,0
1115,nested_view,A3,1
1115,mutable_view,A3,1
1115,blocking_view,A3,0
1115,nested_view,A4,1
1115,mutable_view,A4,1
1115,blocking_view,A4,0
1115,nested_view,A5,1
1115,mutable_view,A5,1
1115,blocking_view,A5,0
1115,nested_view,A6,0
1115,mutable_view,A6,0
1115,blocking_view,A6,0
1116,nested_view,A1,1
1116,mutable_view,A1,1
1116,blocking_view,A1,0
1116,nested_view,A2,1
1116,mutable_view,A2,1
1116,blocking_view,A2,0
1116,nested_view,A3,1
1116,mutable_view,A3,1
1116,blocking_view,A3,0
1116,nested_view,A4,1
1116,mutable_view,A4,1
1116,blocking_view,A4,0
1116,nested_view,A5,1
1116,mutable_view,A5,1
1116,blocking_view,A5,1
1116,nested_view,A6,0
1116,mutable_view,A6,0
1116,blocking_view,A6,0
1117,nested_view,A1,0
1117,mutable_view,A1,0
1117,blocking_view,A1,0
1117,nested_view,A2,0
1117,mutable_view,A2,0
1117,blocking_view,A2,0
1117,nested_view,A3,0
1117,mutable_view,A3,0
1117,blocking_view,A3,0
1117,nested_view,A4,0
1117,mutable_view,A4,0
1117,blocking_view,A4,0
1117,nested_view,A5,0
1117,mutable_view,A5,0
1117,blocking_view,A5,0
1117,nested_view,A6,0
1117,mutable_view,A6,0
1117,blocking_view,A6,0
1118,nested_view,A1,1
1118,mutable_view,A1,1
1118,blocking_view,A1,1
1118,nested_view,A2,1
1118,mutable_view,A2,1
1118,blocking_view,A2,1
1118,nested_view,A3,1
1118,mutable_view,A3,1
1118,blocking_view,A3,1
1118,nested_view,A4,1
1118,mutable_view,A4,1
1118,blocking_view,A4,0
1118,nested_view,A5,1
1118,mutable_view,A5,1
1118,blocking_view,A5,1
1118,nested_view,A6,1
1118,mutable_view,A6,1
1118,blocking_view,A6,1
1119,nested_view,A1,1
1119,mutable_view,A1,1
1119,blocking_view,A1,1
1119,nested_view,A2,1
1119,mutable_view,A2,1
1119,blocking_view,A2,1
1119,nested_view,A3,1
1119,mutable_view,A3,1
1119,blocking_view,A3,1
1119,nested_view,A4,1
1119,mutable_view,A4,1
1119,blocking_view,A4,0
1119,nested_view,A5,1
1119,mutable_view,A5,1
1119,blocking_view,A5,1
1119,nested_view,A6,0
1119,mutable_view,A6,0
1119,blocking_view,A6,0
1120,nested_view,A1,1
1120,mutable_view,A1,1
1120,blocking_view,A1,1
1120,nested_view,A2,1
1120,mutable_view,A2,1
1120,blocking_view,A2,1
1120,nested_view,A3,1
1120,mutable_view,A3,1
1120,blocking_view,A3,0
1120,nested_view,A4,1
1120,mutable_view,A4,1
1120,blocking_view,A4,0
1120,nested_view,A5,1
1120,mutable_view,A5,1
1120,blocking_view,A5,0
1120,nested_view,A6,1
1120,mutable_view,A6,1
1120,blocking_view,A6,1
1121,nested_view,A1,1
1121,mutable_view,A1,1
1121,blocking_view,A1,0
1121,nested_view,A2,1
1121,mutable_view,A2,1
1121,blocking_view,A2,0
1121,nested_view,A3,1
1121,mutable_view,A3,1
1121,blocking_view,A3,0
1121,nested_view,A4,1
1121,mutable_view,A4,1
1121,blocking_view,A4,0
1121,nested_view,A5,1
1121,mutable_view,A5,0
1121,blocking_view,A5,0
1121,nested_view,A6,1
1121,mutable_view,A6,1
1121,blocking_view,A6,1
1122,nested_view,A1,1
1122,mutable_view,A1,1
1122,blocking_view,A1,0
1122,nested_view,A2,1
1122,mutable_view,A2,1
1122,blocking_view,A2,0
1122,nested_view,A3,1
1122,mutable_view,A3,1
1122,blocking_view,A3,0
1122,nested_view,A4,1
1122,mutable_view,A4,1
1122,blocking_view,A4,0
1122,nested_view,A5,1
1122,mutable_view,A5,1
1122,blocking_view,A5,0
1122,nested_view,A6,1
1122,mutable_view,A6,1
1122,blocking_view,A6,1
1123,nested_view,A1,1
1123,mutable_view,A1,1
1123,blocking_view,A1,0
1123,nested_view,A2,1
1123,mutable_view,A2,1
1123,blocking_view,A2,0
1123,nested_view,A3,1
1123,mutable_view,A3,1
1123,blocking_view,A3,0
1123,nested_view,A4,1
1123,mutable_view,A4,0
1123,blocking_view,A4,0
1123,nested_view,A5,0
1123,mutable_view,A5,0
1123,blocking_view,A5,0
1123,nested_view,A6,0
1123,mutable_view,A6,0
1123,blocking_view,A6,0
1124,nested_view,A1,1
1124,mutable_view,A1,1
1124,blocking_view,A1,1
1124,nested_view,A2,1
1124,mutable_view,A2,1
1124,blocking_view,A2,1
1124,nested_view,A3,1
1124,mutable_view,A3,1
1124,blocking_view,A3,1
1124,nested_view,A4,1
1124,mutable_view,A4,1
1124,blocking_view,A4,0
1124,nested_view,A5,0
1124,mutable_view,A5,1
1124,blocking_view,A5,1
1124,nested_view,A6,0
1124,mutable_view,A6,1
1124,blocking_view,A6,1
1125,nested_view,A1,0
1125,mutable_view,A1,0
1125,blocking_view,A1,0
1125,nested_view,A2,0
1125,mutable_view,A2,0
1125,blocking_view,A2,0
1125,nested_view,A3,0
1125,mutable_view,A3,0
1125,blocking_view,A3,0
1125,nested_view,A4,0
1125,mutable_view,A4,0
1125,blocking_view,A4,0
1125,nested_view,A5,0
1125,mutable_view,A5,0
1125,blocking_view,A5,0
1125,nested_view,A6,0
1125,mutable_view,A6,0
1125,blocking_view,A6,0
1126,nested_view,A1,0
1126,mutable_view,A1,0
1126,blocking_view,A1,0
1126,nested_view,A2,0
1126,mutable_view,A2,0
1126,blocking_view,A2,0
1126,nested_view,A3,0
1126,mutable_view,A3,0
1126,blocking_view,A3,0
1126,nested_view,A4,0
1126,mutable_view,A4,0
1126,blocking_view,A4,0
1126,nested_view,A5,0
1126,mutable_view,A5,1
1126,blocking_view,A5,0
1126,nested_view,A6,0
1126,mutable_view,A6,0
1126,blocking_view,A6,0
1127,nested_view,A1,1
1127,mutable_view,A1,1
1127,blocking_view,A1,1
1127,nested_view,A2,1
1127,mutable_view,A2,1
1127,blocking_view,A2,1
1127,nested_view,A3,1
1127,mutable_view,A3,1
1127,blocking_view,A3,1
1127,nested_view,A4,0
1127,mutable_view,A4,1
